Date,LCRX,AMAT,LCRX % Change,AMAT % Change,AMAT Volume,LCRX Volume
2022-08-22,44.5489,100.309,-0.040308057,-0.036509461,6211007.9,15049896
2022-08-23,45.1721,101.423,0.013989122,0.011105683,4906714.904,8325093.911
2022-08-24,45.0784,101.229,-0.002074289,-0.001912781,4752750.424,7036542.846
2022-08-25,46.5565,104.745,0.03278954,0.03473313,7663799.357,9747478.527
2022-08-26,44.1341,98.56,-0.052031403,-0.059048165,7775974.831,16292945.71
2022-08-29,43.2805,96.3055,-0.019341054,-0.022874391,5623365.146,10357443.16
2022-08-30,43.0993,94.2904,-0.004186643,-0.020924039,11651477.42,14572922.67
2022-08-31,42.6347,93.8415,-0.010779757,-0.004760824,8750971.096,12658373.65
2022-09-01,42.0633,91.587,-0.013402229,-0.024024552,9977941.405,19341854.76
2022-09-02,41.8852,91.0184,-0.004234095,-0.006208305,6812342.169,14051413.49
2022-09-06,41.5492,90.0707,-0.008021927,-0.01041218,5936916.762,11949631.02
2022-09-07,42.0594,91.7167,0.012279418,0.018274533,5581104.494,12338837.06
2022-09-08,42.7565,93.5622,0.016574178,0.020121744,5245706.814,14591369.72
2022-09-09,43.8879,96.2756,0.026461474,0.029001028,5108867.431,13284926.25
2022-09-12,43.549,96.0661,-0.007721946,-0.002176045,5342310.464,10260555.07
2022-09-13,41.0964,90.1704,-0.05631817,-0.061371285,8442719.353,19380721.37
2022-09-14,41.2213,90.4198,0.003039196,0.002765874,5842423.237,10861983.48
2022-09-15,40.4083,88.704,-0.019722813,-0.018975932,7137624.279,12264435.72
2022-09-16,39.9958,88.6541,-0.010208299,-0.000562545,10920118.95,19044389.03
2022-09-19,39.9958,89.5021,0,0.009565265,5273342.942,9581338.137
2022-09-20,39.427,87.906,-0.014221493,-0.017833101,4446467.463,9133471.395
2022-09-21,38.9627,86.8785,-0.011776194,-0.011688622,6970374.028,10866577.46
2022-09-22,37.8074,84.8334,-0.029651436,-0.023539771,8579426.414,15553989.47
2022-09-23,37.1947,84.0853,-0.016205822,-0.008818461,7402673.082,14962041.68
2022-09-26,36.3033,82.7385,-0.02396578,-0.016017068,7032885.869,11511852.21
2022-09-27,36.8174,83.9456,0.014161247,0.014589339,6235139.144,12105252.88
2022-09-28,37.3011,85.7911,0.01313781,0.021984476,8012056.273,11094598.34
2022-09-29,36.2164,84.2149,-0.029079571,-0.018372535,8563320.292,15796283.4
2022-09-30,35.7715,81.731,-0.01228449,-0.029494781,9072995.292,19533673.19
2022-10-03,38.086,86.0405,0.064702347,0.052727851,9654907.756,25886253.6
2022-10-04,39.1564,89.1928,0.028104815,0.036637398,7934208.18,21043352.34
2022-10-05,39.0859,89.0033,-0.001800472,-0.002124611,7627108.234,14395764.92
2022-10-06,38.86,87.906,-0.005779578,-0.012328756,6702937.425,13903053.19
2022-10-07,36.6356,82.3994,-0.057241379,-0.062641913,10054310.91,21279087.84
2022-10-10,34.2782,78.9976,-0.064347247,-0.041284281,14246523.78,40421034.94
2022-10-11,31.9649,76.1147,-0.067486041,-0.036493514,12471346.88,54362855.56
2022-10-12,31.6647,75.8254,-0.009391551,-0.003800843,7789069.638,37512003.71
2022-10-13,33.2902,79.2271,0.051334767,0.044862276,17602915.46,46342722.79
2022-10-14,30.7822,74.6383,-0.075337487,-0.057919575,10481571.72,31105400.58
2022-10-17,30.8281,74.2293,0.001491121,-0.00547976,10798525.6,52630076.91
2022-10-18,31.4771,75.0473,0.021052222,0.011019907,10255940.66,25657669.98
2022-10-19,32.2609,77.0723,0.024900642,0.026982983,10604935.37,27538366.51
2022-10-20,34.7816,78.4689,0.078134832,0.018120648,13320211.77,60111435.4
2022-10-21,36.093,82.2198,0.037703843,0.047801103,11597662.71,28306041.6
2022-10-24,36.5496,84.7337,0.012650652,0.03057536,12034245.16,20583217.94
2022-10-25,37.1263,87.3174,0.015778558,0.030492,10374563.8,17904438.08
2022-10-26,37.6873,87.9259,0.015110582,0.006968829,9013855.642,24744051.7
2022-10-27,38.0302,86.3298,0.009098556,-0.018152785,6839148.281,23414878
2022-10-28,39.6411,89.5021,0.042358441,0.036746292,6404147.665,18575199.69
2022-10-31,39.5618,88.0755,-0.002000449,-0.015939291,6892090.878,19206467.41
2022-11-01,40.337,89.5719,0.019594659,0.016989969,6120492.668,16044757.2
2022-11-02,38.6569,87.5468,-0.041651585,-0.022608653,10677419.44,22242267.86
2022-11-03,38.4514,86.0904,-0.005315998,-0.016635674,6866351.357,16948901.04
2022-11-04,41.0043,91.4773,0.066392901,0.062572598,8713834.892,24787842.85
2022-11-07,42.5125,94.8091,0.036781508,0.036422151,7702871.263,19280339.39
2022-11-08,43.4792,97.2233,0.022739194,0.0254638,10091488.21,22775251.08
2022-11-09,42.2946,94.1508,-0.027245212,-0.031602507,6881291.647,17434706.46
2022-11-10,47.4423,104.535,0.121710573,0.110293274,11721308.04,38052138.79
2022-11-11,48.9484,110.262,0.031745931,0.054785479,11187140.55,26684265.31
2022-11-14,46.982,107.349,-0.040172917,-0.026418893,7780567.988,24015890.96
2022-11-15,47.9634,110.192,0.020888851,0.026483712,9461581.166,22720379.14
2022-11-16,44.5072,103.967,-0.072059112,-0.056492304,12111934.87,30775954.09
2022-11-17,45.0722,104.196,0.012694575,0.002202622,10708851.78,15735252.05
2022-11-18,44.6364,104.446,-0.009668931,0.002399324,10947672.88,17769360.82
2022-11-21,43.9962,104.885,-0.014342555,0.004203129,9304994.818,9566768.373
2022-11-22,44.5308,106.78,0.012151049,0.018067407,8517874.905,14444723.01
2022-11-23,45.0958,107.67,0.012687848,0.008334894,4077688,8427410.853
2022-11-25,44.2992,105.82,-0.017664616,-0.017182131,3012477,3877245.192
2022-11-28,43.3199,103.47,-0.022106494,-0.022207522,6383452,12099738.06
2022-11-29,43.2045,103.25,-0.002663903,-0.00212622,3450382,9239869.546
2022-11-30,46.1688,109.6,0.068610909,0.061501211,11167032,22845408.99
2022-12-01,45.2656,107.01,-0.019562995,-0.023631387,6976243,14098537.66
2022-12-02,44.7311,106.71,-0.011808084,-0.002803476,3903370,11278991.79
2022-12-05,44.2355,106.43,-0.01107954,-0.002623934,4692694,11139351.25
2022-12-06,43.3062,104.71,-0.021008014,-0.016160857,4571913,9467399.315
2022-12-07,43.4225,106.11,0.002685528,0.013370261,6383621,11388132
2022-12-08,44.4702,108.61,0.024128044,0.023560456,5493190,12656417.6
2022-12-09,44.0011,107.34,-0.010548637,-0.011693214,4705906,9763081.607
2022-12-12,45.3791,109.37,0.031317399,0.018911869,4831377,12419372.47
2022-12-13,46.6902,111.87,0.028892155,0.022858188,9557332,15666567.2
2022-12-14,45.935,109.64,-0.0161747,-0.019933852,6429339,12342793.16
2022-12-15,43.759,104.56,-0.047371286,-0.046333455,6775217,15833191.16
2022-12-16,43.549,104.73,-0.004799013,0.001625861,12925702,18058129.78
2022-12-19,43.0359,103.99,-0.01178213,-0.007065788,6162500,10850588.18
2022-12-20,42.9054,103.5,-0.003032352,-0.004711992,4761804,9273491.218
2022-12-21,43.9366,105.9,0.024034271,0.023188406,4889064,9646993.528
2022-12-22,40.1341,97.6,-0.086545158,-0.078375826,11326627,32385201.75
2022-12-23,40.4295,97.22,0.007360325,-0.003893443,4753535,10750732.05
2022-12-27,39.7761,95.34,-0.016161466,-0.019337585,6121361,11335455.16
2022-12-28,39.5151,94.225,-0.006561729,-0.011694986,4273957,8899785.037
2022-12-29,41.2624,97.14,0.044218539,0.030936588,5071960,12547979.38
2022-12-30,41.2319,97.38,-0.000739172,0.002470661,3407047,7462920.905
2023-01-03,40.6433,96.73,-0.014275355,-0.006674882,5921671,13505195.64
2023-01-04,41.4438,99.31,0.019695743,0.02667218,6289509,10728866.86
2023-01-05,40.9142,97.92,-0.012778751,-0.013996576,4557079,10025847.46
2023-01-06,43.6815,104.27,0.067636664,0.064848856,7241667,15098592.11
2023-01-09,44.3839,106.49,0.016080034,0.021290879,6212259,14352066.58
2023-01-10,44.9903,108.04,0.013662612,0.014555357,4638814,10882708.1
2023-01-11,45.5484,110.06,0.012404896,0.018696779,5532560,15727453.34
2023-01-12,46.1115,110.2,0.012362674,0.001272033,5330916,14577507.4
2023-01-13,46.4677,109.97,0.007724754,-0.002087114,5641571,12258706.47
2023-01-17,46.2047,109.41,-0.005659845,-0.005092298,4848070,9658043.35
2023-01-18,45.8024,109.7,-0.008706906,0.00265058,5374108,12170216.16
2023-01-19,44.5272,106.16,-0.027841336,-0.032269827,5325095,11097720.9
2023-01-20,46.3527,109.65,0.040997413,0.032874906,5078502,12843602.87
2023-01-23,48.1461,114.155,0.038690303,0.041085271,7669252,16865289.33
2023-01-24,47.8243,112.99,-0.006683823,-0.010205422,3504703,9911282.014
2023-01-25,47.9127,113.95,0.001848433,0.008496327,5957609,18039557.11
2023-01-26,48.8299,115.58,0.01914315,0.01430452,5813038,25135081.64
2023-01-27,47.371,112.5,-0.029877186,-0.026648209,8705733,17447127.66
2023-01-30,46.9541,108.2,-0.008800743,-0.038222222,7351733,15910295.27
2023-01-31,49.0604,111.49,0.044858702,0.030406654,6577082,18482813.96
2023-02-01,52.0191,119.01,0.060307295,0.067449996,9886428,25367810.86
2023-02-02,53.0767,124.26,0.020330994,0.04411394,11206465,20584012.93
2023-02-03,51.9199,119.98,-0.021794874,-0.034443908,6156899,12929728.28
2023-02-06,51.1059,117.69,-0.015677996,-0.019086514,5330987,10279504.06
2023-02-07,52.3115,120.52,0.023590231,0.024046223,4935342,12784245.76
2023-02-08,50.8075,115.95,-0.028750848,-0.037919018,6460544,11656205.79
2023-02-09,50.5731,116.08,-0.004613492,0.001121173,5512202,10939323.14
2023-02-10,49.5411,114.77,-0.020406105,-0.01128532,4374417,10564689.35
2023-02-13,50.06,116.53,0.010474132,0.015335018,4198226,9065348.873
2023-02-14,50.6408,118.44,0.011602078,0.016390629,4870669,9672966.725
2023-02-15,51.0411,119.46,0.007904693,0.008611955,4994402,8720582.214
2023-02-16,49.1811,115.39,-0.036441221,-0.034069982,9117624,11117129.45
2023-02-17,48.6248,115.44,-0.011311256,0.000433313,9287116,14109520.97
2023-02-21,46.9208,111.28,-0.035043846,-0.036036036,7583850,12700261
2023-02-22,46.8178,110.41,-0.002195188,-0.007818116,5089232,10619520.52
2023-02-23,47.6165,112.91,0.017059751,0.022642877,7136058,12509661.78
2023-02-24,46.9521,111.31,-0.013953146,-0.014170578,5808479,10553802.62
2023-02-27,47.3545,112.07,0.008570437,0.006827778,5362738,8058438.999
2023-02-28,47.6782,116.15,0.006835676,0.036405818,13010878,11111329.31
2023-03-01,48.1598,117.26,0.010101052,0.009556608,6756779,8732111.133
2023-03-02,48.0676,118.45,-0.00191446,0.010148388,6503427,8902934.847
2023-03-03,48.2314,118.96,0.003407701,0.004305614,7232428,17171473.35
2023-03-06,47.6005,118.54,-0.01308069,-0.003530599,5775804,9920782.414
2023-03-07,47.0552,116.37,-0.011455762,-0.018306057,5225892,9563773.287
2023-03-08,48.4032,118.65,0.028647206,0.019592679,4474897,10744544.56
2023-03-09,48.097,117.04,-0.006326028,-0.013569322,5701404,13543951.56
2023-03-10,46.9727,114.39,-0.023375678,-0.022641832,7009561,12032001.65
2023-03-13,46.7943,115.84,-0.003797951,0.012675933,8221437,9611550.513
2023-03-14,48.6359,120.34,0.039355221,0.038846685,8322374,13311724.7
2023-03-15,47.9535,118.48,-0.014030788,-0.015456207,9517727,12335422.2
2023-03-16,50.7242,122.83,0.05777889,0.036715057,6788769,18045335.35
2023-03-17,50.0517,122.6,-0.013257972,-0.001872507,13761522,17295171.75
2023-03-20,50.537,124.04,0.009695974,0.011745514,4974722,7670968.517
2023-03-21,49.9532,120.4,-0.011551932,-0.029345372,10090147,10446672.37
2023-03-22,49.8488,118.86,-0.002089956,-0.012790698,8342533,12329358.66
2023-03-23,51.5512,122.78,0.034151273,0.032979976,6182233,15620068.07
2023-03-24,49.4314,119.53,-0.041120284,-0.026470109,6356161,14184103.86
2023-03-27,48.8121,118.87,-0.012528474,-0.005521626,4628324,11244572.46
2023-03-28,47.7596,116.4,-0.021562277,-0.020779002,5523792,14865587.87
2023-03-29,50.7793,119.85,0.063227079,0.029639175,7865317,21046822.62
2023-03-30,52.3162,122.11,0.03026627,0.018856904,6213755,20880598.09
2023-03-31,52.1941,122.83,-0.002333885,0.005896323,5016500,11819380.66
2023-04-03,51.3463,122.32,-0.016243215,-0.00415208,5146768,11275753.52
2023-04-04,49.651,120.12,-0.033016985,-0.017985612,4772208,12896854.03
2023-04-05,48.5866,117.32,-0.021437635,-0.023310023,6691718,16324902.33
2023-04-06,48.6171,114.45,0.000627745,-0.024463007,6274987,9802798.618
2023-04-10,49.963,116.5,0.027683675,0.017911752,4096459,13600042.91
2023-04-11,49.968,116.38,0.000100074,-0.001030043,3373011,9222708.933
2023-04-12,48.94,113.16,-0.020573167,-0.027667984,5838931,9880172.349
2023-04-13,49.0662,113.47,0.002578668,0.002739484,5299556,13174233.47
2023-04-14,49.3112,112.9,0.004993254,-0.005023354,5211571,9392214.077
2023-04-17,48.5059,111.79,-0.016330976,-0.009831709,6952232,12673193.37
2023-04-18,48.7727,111.27,0.005500362,-0.004651579,5054956,9136407.465
2023-04-19,48.3444,110.34,-0.008781552,-0.008358048,6796764,17491226.5
2023-04-20,51.8398,114.39,0.072302066,0.036704731,8699540,41113991.02
2023-04-21,50.9211,113.46,-0.017721905,-0.008130081,4516756,14612747.01
2023-04-24,50.6444,113.61,-0.005433897,0.001322052,3218100,10407315.16
2023-04-25,49.2009,110.61,-0.028502658,-0.026406126,6282571,13925605.72
2023-04-26,48.9726,110.31,-0.004640159,-0.002712232,6245821,13152315.32
2023-04-27,51.0885,111.68,0.043205793,0.012419545,9447029,20141738.89
2023-04-28,51.5994,113.03,0.010000294,0.012088109,8064438,11638124.22
2023-05-01,51.5748,112.95,-0.00047675,-0.000707777,4171844,8515680.828
2023-05-02,51.3828,112.16,-0.003722748,-0.006994245,4850231,9614117.628
2023-05-03,50.6612,113.29,-0.01404361,0.010074893,5624062,13841366.07
2023-05-04,50.4337,112.45,-0.004490616,-0.0074146,3579606,7923870.313
2023-05-05,52.1588,116.06,0.034205303,0.032103157,4874374,14239010.97
2023-05-08,51.8662,115.75,-0.005609792,-0.002671032,3247629,8081634.313
2023-05-09,50.7813,113.84,-0.020917283,-0.01650108,3173743,10158821.38
2023-05-10,51.9165,115.41,0.022354686,0.013791286,4101016,11141451.5
2023-05-11,51.9342,115.46,0.000340932,0.000433238,3630615,7274237.712
2023-05-12,51.8967,116.09,-0.000722068,0.005456435,3838686,9313062.924
2023-05-15,54.3749,121.11,0.047752555,0.043242312,5859171,17729340.14
2023-05-16,55.0312,120.92,0.012069907,-0.001568822,5081009,17660498.04
2023-05-17,56.5253,125.7,0.027150053,0.039530268,7349587,16935685.56
2023-05-18,58.9502,129.92,0.042899374,0.033571997,10891208,19523906.91
2023-05-19,57.9775,126.95,-0.016500368,-0.022860222,10257187,12445358.31
2023-05-22,57.6044,126.55,-0.006435255,-0.003150847,4709104,10587302.02
2023-05-23,56.4644,124.49,-0.019790155,-0.016278151,4604632,10835673.93
2023-05-24,55.7138,121.73,-0.013293332,-0.022170455,6315616,13463039.2
2023-05-25,59.2811,130.47,0.06402902,0.071798242,9575704,20876200.23
2023-05-26,61.8558,136.06,0.043432055,0.042845098,9083778,22333077.09
2023-05-30,62.024,136.57,0.002719228,0.003748346,7753836,13869936.86
2023-05-31,60.7186,133.3,-0.021046692,-0.023943765,11368615,27312459.53
2023-06-01,61.0296,134.83,0.005121989,0.011477869,5007034,14785492.14
2023-06-02,60.4202,134.63,-0.009985319,-0.001483349,5327592,11999377.67
2023-06-05,59.6266,133.73,-0.01313468,-0.006684988,3798281,10606609.9
2023-06-06,60.2755,133.94,0.010882727,0.001570328,5469139,11237818.25
2023-06-07,60.1356,135.01,-0.002321009,0.007988652,4835726,12215522.38
2023-06-08,60.5059,136.2,0.00615775,0.008814162,4507733,9255880.711
2023-06-09,59.7231,136.12,-0.012937581,-0.000587372,3676052,10843189.89
2023-06-12,61.7849,140.01,0.034522655,0.028577726,5933753,15333598.38
2023-06-13,61.7587,141.79,-0.000424052,0.012713378,6859549,11912173.56
2023-06-14,62.2019,141.17,0.007176317,-0.004372664,6474558,11363831.84
2023-06-15,61.3105,140.11,-0.014330752,-0.007508677,5524417,18865033.49
2023-06-16,60.4861,138.93,-0.01344631,-0.008421954,8847359,27133074.89
2023-06-20,60.647,138.52,0.002660115,-0.002951126,3840324,9937649.092
2023-06-21,59.8097,136.67,-0.013806124,-0.013355472,4715288,9103827.735
2023-06-22,61.1989,138.92,0.023227002,0.016463013,3763902,11888472.22
2023-06-23,60.1021,136.07,-0.017921891,-0.020515405,6956859,10947366.83
2023-06-26,61.2442,139.8,0.019002664,0.027412361,7256061,13614274.38
2023-06-27,64.0907,146.55,0.046477871,0.048283262,7343867,13526933.92
2023-06-28,63.4016,144.03,-0.01075195,-0.017195496,6645180,11957550.49
2023-06-29,63.2218,144.23,-0.002835891,0.0013886,3916548,14203495.85
2023-06-30,63.4687,144.54,0.003905298,0.002149345,6142766,11006478.38
2023-07-03,64.2713,145.47,0.012645603,0.006434205,2533617,6299432.135
2023-07-05,62.0588,142.26,-0.034424385,-0.022066405,5198675,11201133.26
2023-07-06,61.3105,140.38,-0.012057919,-0.01321524,5793780,13145636.03
2023-07-07,61.0015,139.57,-0.00503992,-0.005770053,3459428,7382877.255
2023-07-10,61.9661,140.56,0.015812726,0.007093215,6364392,13047822.41
2023-07-11,61.1544,137.56,-0.013099098,-0.021343199,7709970,12187787.77
2023-07-12,61.4683,138.89,0.005132909,0.009668508,5590112,13200716.33
2023-07-13,63.0184,142.65,0.025217877,0.027071783,5410840,11028771.83
2023-07-14,63.0441,142.74,0.000407817,0.000630915,6058757,9309512.853
2023-07-17,65.1678,145.5,0.033685944,0.019335855,6306971,14014786.57
2023-07-18,64.76,144.51,-0.006257692,-0.006804124,6493646,10368679.29
2023-07-19,63.1972,141.78,-0.02413218,-0.018891426,5379354,9445967.766
2023-07-20,60.7695,134.04,-0.038414677,-0.054591621,9883246,16935430.16
2023-07-21,61.5701,136.4,0.013174372,0.017606685,15686058,26073726.13
2023-07-24,63.0905,138.35,0.024693804,0.014296188,5277025,11624060.44
2023-07-25,64.1972,140.06,0.017541468,0.012359957,5038481,9204234.323
2023-07-26,63.4203,139.02,-0.012101774,-0.007425389,4050407,13789259.17
2023-07-27,69.3025,146.14,0.092749482,0.051215652,8928873,34336206.83
2023-07-28,71.209,151.93,0.02750983,0.039619543,7803416,18742009.34
2023-07-31,70.9355,151.59,-0.003840807,-0.002237873,4184927,11506039.9
2023-08-01,70.6797,152.63,-0.003606093,0.006860611,3089314,9659634.362
2023-08-02,67.7159,147.33,-0.041932832,-0.034724497,5471076,15177803.37
2023-08-03,68.4544,147.81,0.010905858,0.003257992,4339024,12314063.26
2023-08-04,68.1682,145.66,-0.004180885,-0.014545701,3984509,6738534.969
2023-08-07,69.6392,150.38,0.021578977,0.032404229,3896077,6935904.36
2023-08-08,68.7151,148.01,-0.013269825,-0.015760074,3443698,8200026.642
2023-08-09,67.7328,145.16,-0.014295257,-0.019255456,4796617,8245059.194
2023-08-10,67.7663,144.61,0.000494591,-0.003788923,4018267,9499204.629
2023-08-11,64.3681,138.83,-0.050145869,-0.039969573,5193238,16241304.93
2023-08-14,65.8716,141.89,0.023357843,0.022041346,4850395,13184277.32
2023-08-15,64.7492,140.08,-0.01703921,-0.012756361,3384887,6799631.765
2023-08-16,63.8072,138.25,-0.014548442,-0.013063963,4613017,8192267.997
2023-08-17,64.0314,137.59,0.00351371,-0.00477396,7065730,9028712.709
2023-08-18,64.4638,142.66,0.006752937,0.036848608,11541812,9456228.219
2023-08-21,66.0731,148.77,0.024964399,0.042829104,8121877,9199494.054
2023-08-22,65.8342,147.85,-0.003615692,-0.006184042,4867297,6359738.886
2023-08-23,66.9469,148,0.01690155,0.001014542,5300356,8825093.861
2023-08-24,64.759,142.52,-0.032681125,-0.037027027,6771049,11496397.3
2023-08-25,65.1874,144.36,0.006615297,0.012910469,4720643,7700232.163
2023-08-28,65.7848,145.42,0.009164348,0.007342754,3565772,6171505.654
2023-08-29,67.5945,149.98,0.027509394,0.031357447,5017209,10532046.37
2023-08-30,67.7801,150.95,0.002745786,0.006467529,4000010,9143360.36
2023-08-31,69.3469,152.76,0.023115929,0.011990725,6593824,17032828.5
2023-09-01,69.3035,153.99,-0.000625839,0.008051846,3693087,6536860.847
2023-09-05,69.1861,153.61,-0.001693998,-0.002467693,4266753,5267005.676
2023-09-06,68.7388,153.18,-0.006465171,-0.002799297,3109708,9128876.206
2023-09-07,66.8097,148.23,-0.028064208,-0.032314924,6720529,12195272.94
2023-09-08,66.0376,147.53,-0.011556705,-0.004722391,4473352,9141557.437
2023-09-11,65.5242,146.71,-0.007774359,-0.005558192,4145125,9651521.21
2023-09-12,64.6349,143.97,-0.013572085,-0.0186763,4470552,9011956.374
2023-09-13,65.2251,144.58,0.00913129,0.004236994,4625233,8865349.892
2023-09-14,65.0043,144.57,-0.0033852,-6.92E-05,5629810,10460450.22
2023-09-15,61.7047,138.25,-0.050759719,-0.043715847,13654571,31923616.93
2023-09-18,62.9465,140.27,0.020124885,0.014611212,5607696,12722934.2
2023-09-19,61.9067,137.71,-0.01651879,-0.018250517,6366027,11053652.08
2023-09-20,61.2838,136.97,-0.010061916,-0.005373611,5808017,8559190.964
2023-09-21,60.445,135.19,-0.013687141,-0.012995546,5241664,11810627.46
2023-09-22,61.3086,136.17,0.014287369,0.007249057,5301431,12870479.82
2023-09-25,61.4547,136.59,0.002383026,0.00308438,5161338,7710240.674
2023-09-26,60.0104,134.08,-0.023501864,-0.018376162,5343026,10696466.67
2023-09-27,60.7947,135.06,0.013069401,0.007309069,6296183,12068526.82
2023-09-28,62.1415,138.22,0.022153247,0.023397009,5341699,11849455.25
2023-09-29,62.0672,138.45,-0.001195658,0.001664014,4448208,7784159.909
2023-10-02,62.4742,139.51,0.006557409,0.007656194,4896911,9978844.196
2023-10-03,61.2095,136.72,-0.020243557,-0.019998566,6172973,10297312.9
2023-10-04,62.6227,139.3,0.023087919,0.018870685,5543665,9682601.756
2023-10-05,61.9741,139.28,-0.010357267,-0.000143575,4310399,7610752.656
2023-10-06,62.1999,140.29,0.003643458,0.00725158,5234440,10753834.86
2023-10-09,62.1582,140.15,-0.000670419,-0.000997933,3271653,6989962.363
2023-10-10,62.8207,141.4,0.010658288,0.008919015,3343103,6808607.783
2023-10-11,63.5485,142.18,0.011585353,0.005516266,5137123,6680460.913
2023-10-12,64.8587,145,0.020617324,0.019834013,8109885,13418007.27
2023-10-13,63.8843,141.14,-0.015023428,-0.02662069,6601398,12415694.76
2023-10-16,64.4369,141,0.008650013,-0.000991923,6097400,10087996.25
2023-10-17,64.3626,142.72,-0.001153066,0.012198582,5915937,10443071.13
2023-10-18,63.5991,141.45,-0.011862479,-0.008898543,5357936,13477071.97
2023-10-19,59.6093,134.43,-0.062733592,-0.049628844,9400323,25324386.39
2023-10-20,59.4509,134.12,-0.002657303,-0.002306033,6149460,13140911.12
2023-10-23,59.3747,134.23,-0.00128173,0.000820161,3820145,8185666.57
2023-10-24,59.8143,134.9,0.007403827,0.004991433,5238786,9756228.141
2023-10-25,57.7665,130.11,-0.03423596,-0.035507784,7118080,11442869.17
2023-10-26,57.9437,130.84,0.003067522,0.005610637,5462708,12093631.08
2023-10-27,57.8337,131.3,-0.001898394,0.003515744,4397310,9590172.418
2023-10-30,57.7822,131.03,-0.000890484,-0.002056359,4604623,8743676.005
2023-10-31,58.2497,132.35,0.008090727,0.010074029,4108171,8259858.458
2023-11-01,60.0758,135.29,0.031349518,0.022213827,5127781,10541821.97
2023-11-02,61.7215,138.51,0.027393726,0.023800724,6088377,13693013.08
2023-11-03,62.791,139.75,0.017327836,0.008952422,5560310,9930645.22
2023-11-06,63.2831,140.36,0.00783711,0.004364937,4823202,6997707.726
2023-11-07,63.5019,141.74,0.003457479,0.009831861,4886905,8274319.16
2023-11-08,64.1278,144.23,0.009856398,0.017567377,4305862,7375927.809
2023-11-09,64.3932,143.17,0.004138611,-0.007349373,4979876,12316277.43
2023-11-10,67.876,150.68,0.054086456,0.052455123,6700875,13873095.28
2023-11-13,66.6878,149.74,-0.017505451,-0.006238386,4125187,8239843.714
2023-11-14,68.8159,154.08,0.031911384,0.028983572,6504983,9648833.188
2023-11-15,69.1109,155.37,0.0042868,0.008372274,4383341,6356488.662
2023-11-16,69.3625,154.81,0.003640526,-0.003604299,10513826,10145303.85
2023-11-17,69.3526,148.59,-0.000142728,-0.040178283,18919639,10366031.53
2023-11-20,71.2153,152.57,0.026858402,0.026785113,7093479,10368828.75
2023-11-21,70.0487,149.25,-0.016381311,-0.021760503,6517877,8794500.527
2023-11-22,71.0479,149.48,0.014264362,0.001541039,5071873,7899360.814
2023-11-24,71.0519,150.34,5.63E-05,0.005753278,1992027,3035505.481
2023-11-27,71.5421,150.81,0.006899182,0.003126247,3429723,6886394.649
2023-11-28,70.3478,148.06,-0.016693667,-0.018234865,5799571,9142365.253
2023-11-29,70.7043,149.36,0.005067678,0.008780224,4975739,8204873.453
2023-11-30,70.8954,149.78,0.002702806,0.002811998,7555619,13050965.95
2023-12-01,71.5054,151.59,0.008604225,0.01208439,4929366,6988134.579
2023-12-04,70.315,148.27,-0.016647694,-0.021901181,5859577,9124390.357
2023-12-05,69.0357,146.15,-0.018193842,-0.01429824,5206319,12321316.46
2023-12-06,68.811,144.7,-0.003254838,-0.009921314,4491107,6410908.164
2023-12-07,70.114,148.39,0.018935926,0.025501037,5753646,9097862.238
2023-12-08,69.6328,147.72,-0.006863109,-0.004515129,4990196,8021953.643
2023-12-11,72.8432,155.14,0.046104709,0.050230165,6945752,16005160.28
2023-12-12,72.6098,157.22,-0.003204143,0.013407245,5705165,12104094.36
2023-12-13,72.9485,156.99,0.00466466,-0.001462918,5561691,8952165.63
2023-12-14,76.1816,161.74,0.044320308,0.030256704,7401171,17356389.11
2023-12-15,76.8063,161.95,0.008200143,0.00129838,8577337,17944050.49
2023-12-18,76.4507,160.36,-0.004629829,-0.009817845,4772322,8905346.481
2023-12-19,77.552,162.33,0.014405362,0.012284859,4958240,8968570.963
2023-12-20,74.9623,156.92,-0.033393078,-0.033327173,5488666,11489614.43
2023-12-21,77.1458,161.39,0.029127975,0.028485853,4257488,9415180.724
2023-12-22,77.4507,162.05,0.003952257,0.004089473,2770624,5288569.771
2023-12-26,79.0116,164.28,0.020153465,0.013761185,2520478,6992065.71
2023-12-27,78.9342,164.21,-0.000979603,-0.000426102,3319561,7678843.907
2023-12-28,78.4118,163.12,-0.006618171,-0.006637842,2909720,6050063.232
2023-12-29,77.7753,162.07,-0.008117401,-0.006436979,2905929,5228537.733
2024-01-02,74.4033,154.37,-0.043355667,-0.047510335,8607329,11214359.33
2024-01-03,73.1749,151.45,-0.01651002,-0.018915592,6100066,9290453.868
2024-01-04,72.5941,149.31,-0.007937148,-0.014130076,6196064,10405543.18
2024-01-05,72.7251,149,0.001804554,-0.002076217,5400055,8276737.224
2024-01-08,75.1837,151.56,0.03380676,0.017181208,6515509,10968057.78
2024-01-09,74.6734,151.03,-0.006787375,-0.003496965,5606916,5945397.409
2024-01-10,74.442,149.81,-0.003098828,-0.008077865,5035695,8435322.11
2024-01-11,75.4855,151.95,0.014017624,0.014284761,5995644,7797296.655
2024-01-12,75.4329,151.25,-0.000696823,-0.004606779,4083673,5008027.499
2024-01-16,75.5789,153.76,0.001935495,0.016595041,6528042,6895778.793
2024-01-17,74.7607,153.37,-0.010825773,-0.00253642,6630647,9698885.227
2024-01-18,78.0127,160.34,0.04349879,0.045445654,8133734,14968542.04
